N T EM1 EM2 EM3 EM4 EM5 EM6 EM7 EM8 EM9 EM10 EM11 EM12 CM1 CM2 CM3 CM4 CM5 CM6 CM7 CM8 CM9 CM10 CM11 CM12 GyX GyY GyZ AcX AcY AcZ Tmp HCSR X Y Z
{3948 158610 90 90 90 90 90 90 89 89 89 89 90 89 90 90 90 90 90 90 89 89 89 89 90 89 1.79 -0.54 -0.82 0.79 0.57 -1.28 29.38 54.37 1.01 -5.35 61.12 }
{3952 158766 90 90 90 90 90 90 89 89 89 89 90 89 90 90 90 90 90 90 89 89 89 89 90 89 1.81 -0.48 -0.34 0.74 0.57 -1.39 29.28 54.59 1.00 -5.36 61.23 }
{3956 158923 90 90 90 90 90 89 89 90 89 90 89 89 90 90 90 90 90 89 89 90 89 90 89 89 1.91 -0.56 -0.26 0.82 0.63 -1.37 29.33 54.52 1.01 -5.36 61.30 }
{3960 159078 90 90 90 90 90 89 89 90 89 90 89 89 90 90 90 90 90 89 89 90 89 90 89 89 2.29 -0.45 -0.37 0.76 0.59 -1.47 29.33 54.36 1.01 -5.34 61.37 }
{3964 159236 89 90 90 90 89 89 90 89 90 90 89 89 89 90 90 90 89 89 90 89 90 90 89 89 1.94 -0.68 -0.96 0.78 0.56 -1.32 29.28 54.34 1.02 -5.35 61.48 }
{3968 159390 89 90 90 90 89 89 90 89 90 90 89 89 89 90 90 90 89 89 90 89 90 90 89 89 1.64 -0.50 -0.40 0.63 0.68 -1.32 29.28 54.37 1.02 -5.35 61.61 }
{3972 159548 90 89 90 90 90 90 89 89 89 90 90 90 90 89 90 90 90 90 89 89 89 90 90 90 1.87 -0.64 -0.26 0.80 0.56 -1.45 29.28 54.52 1.04 -5.37 61.71 }
{3976 159702 90 89 90 90 90 90 89 89 89 90 90 90 90 89 90 90 89 89 89 89 89 90 90 90 1.85 -0.61 -0.78 0.78 0.64 -1.32 29.28 53.87 1.03 -5.36 61.77 }
{3980 159858 90 89 90 90 89 89 89 89 89 90 90 90 90 89 90 90 89 89 89 89 89 90 90 90 1.76 -0.61 -0.82 0.76 0.60 -1.43 29.28 53.83 1.02 -5.35 61.88 }
{3984 160014 90 89 90 90 89 89 89 89 89 90 90 90 90 89 90 90 89 89 89 89 89 90 90 90 2.00 -0.45 -0.44 0.77 0.58 -1.29 29.28 53.42 1.03 -5.32 62.01 }
{3988 160172 90 90 90 89 89 89 89 89 89 89 89 89 90 90 90 89 89 89 89 89 89 89 89 89 1.82 -0.68 -0.27 0.75 0.62 -1.38 29.28 53.42 1.05 -5.33 62.10 }
{3992 160326 90 90 90 89 89 89 89 89 89 89 89 89 90 90 90 89 89 89 89 89 89 89 89 89 1.84 -0.48 -0.82 0.66 0.55 -1.38 29.28 54.66 1.07 -5.33 62.17 }
{3996 160484 89 89 90 90 90 89 89 89 90 90 89 90 89 89 90 90 90 89 89 89 90 90 89 90 1.88 -0.61 -0.58 0.75 0.61 -1.35 29.28 53.49 1.06 -5.32 62.27 }
{4000 160637 89 89 90 90 90 89 89 89 90 90 89 90 89 89 90 90 90 89 89 89 90 90 89 90 1.71 -0.56 -0.52 0.71 0.69 -1.36 29.24 54.25 1.07 -5.34 62.40 }
{4004 160794 89 89 90 90 90 89 89 89 90 90 89 90 89 89 90 90 90 89 89 89 90 90 89 90 1.88 -0.62 -0.58 0.69 0.61 -1.38 29.33 54.36 1.06 -5.34 62.45 }
{4008 160950 89 89 90 90 90 89 89 89 90 90 89 90 89 90 90 90 89 89 90 90 89 89 90 89 1.88 -0.65 -0.92 0.79 0.60 -1.39 29.38 53.92 1.07 -5.34 62.53 }
{4012 161105 89 90 90 90 89 89 90 90 89 89 90 89 89 90 90 90 89 89 90 90 89 89 90 89 2.00 -0.53 -0.53 0.75 0.62 -1.46 29.24 54.59 1.08 -5.34 62.67 }
{4016 161263 90 89 89 90 89 90 90 89 89 90 90 89 90 89 89 90 89 90 90 89 89 90 90 89 1.88 -0.53 -0.14 0.73 0.60 -1.34 29.42 54.37 1.06 -5.34 62.79 }
{4020 161418 90 89 89 90 89 90 90 89 89 90 90 89 90 89 89 90 89 90 90 89 89 90 90 89 1.78 -0.57 -0.73 0.76 0.66 -1.35 29.28 54.07 1.07 -5.33 62.84 }
{4024 161573 90 89 89 90 89 90 90 89 89 90 90 89 90 89 89 90 89 90 90 89 89 90 90 89 2.31 -0.83 0.15 0.74 0.54 -1.28 29.38 53.90 1.09 -5.34 62.94 }
{4028 161730 90 90 89 89 89 90 89 89 89 89 89 89 90 90 89 89 89 90 89 89 89 89 89 89 1.16 -0.65 -0.95 0.74 0.62 -1.39 29.28 54.36 1.06 -5.33 63.11 }
{4032 161885 90 90 89 89 89 90 89 89 89 89 89 89 90 90 89 89 89 90 89 89 89 89 89 89 1.84 -0.41 -0.53 0.77 0.53 -1.37 29.28 54.52 1.07 -5.32 63.23 }
{4036 162042 90 89 90 89 89 90 89 90 90 90 89 89 90 89 90 89 89 90 89 90 90 90 89 89 1.82 -0.33 -0.82 0.80 0.68 -1.24 29.38 54.36 1.04 -5.29 63.28 }
{4040 162198 90 89 90 90 90 90 89 90 89 89 89 89 90 89 90 90 90 90 89 90 89 89 89 89 1.73 -0.67 -1.08 0.70 0.66 -1.29 29.33 54.37 1.05 -5.28 63.40 }
{4044 162355 90 90 89 89 90 89 90 89 90 90 90 90 89 90 90 89 90 90 90 89 90 90 90 89 1.73 -0.67 -0.46 0.66 0.60 -1.43 29.24 53.87 1.04 -5.28 63.56 }
{4048 162508 89 90 90 89 90 90 90 89 90 90 90 89 89 90 90 89 90 90 90 89 90 90 90 89 1.78 -0.64 -0.44 0.74 0.61 -1.32 29.38 54.50 1.06 -5.28 63.68 }
{4052 162665 89 90 90 89 90 90 90 89 90 90 90 89 89 90 90 89 90 90 90 89 90 90 90 89 1.64 -0.50 -0.73 0.70 0.63 -1.39 29.28 53.58 1.06 -5.28 63.75 }
{4056 162823 90 90 89 89 90 89 89 90 89 90 89 89 90 90 89 89 90 89 89 90 89 90 89 89 1.96 -0.73 -1.07 0.71 0.65 -1.31 29.33 53.92 1.06 -5.27 63.85 }
{4060 162978 90 90 89 89 89 90 90 90 89 89 90 90 90 90 89 89 89 90 90 90 89 89 90 90 1.64 -0.83 -0.73 0.79 0.65 -1.35 29.38 53.83 1.06 -5.27 63.99 }
{4064 163134 89 89 90 90 90 89 90 89 89 89 89 89 89 89 90 90 90 89 90 89 89 89 89 89 1.97 -0.56 -0.41 0.76 0.58 -1.33 29.38 53.87 1.05 -5.29 64.08 }
{4068 163289 89 89 90 90 90 89 90 89 89 89 89 89 89 89 90 90 90 89 90 89 89 89 89 89 1.73 -0.51 -1.24 0.70 0.61 -1.43 29.33 53.56 1.02 -5.29 64.11 }
{4072 163444 89 89 90 90 90 89 90 89 89 89 89 89 89 89 90 90 90 89 90 89 89 89 89 89 1.88 -0.33 -0.49 0.77 0.63 -1.43 29.28 54.52 1.02 -5.32 64.18 }
{4076 163603 90 90 89 90 89 89 89 89 90 90 90 89 90 90 89 90 89 89 89 89 90 90 90 89 1.76 -0.65 -0.24 0.69 0.60 -1.26 29.42 54.37 1.01 -5.30 64.31 }
{4080 163759 90 89 90 89 90 89 90 90 90 89 90 89 90 89 90 89 90 89 90 90 90 89 90 89 0.48 -1.26 -0.32 0.71 0.62 -1.37 29.38 54.37 0.99 -5.33 64.42 }
{4084 163913 90 89 90 89 90 89 90 90 90 89 90 89 90 89 90 89 90 89 90 90 90 89 90 89 1.96 -0.50 -0.56 0.70 0.57 -1.31 29.28 53.42 0.99 -5.36 64.40 }
{4088 164070 89 89 90 90 89 90 90 90 89 89 90 89 89 89 90 90 89 90 90 90 89 89 90 89 2.13 -0.44 -0.38 0.76 0.59 -1.41 29.33 54.36 0.97 -5.36 64.46 }
{4092 164225 89 89 90 90 89 90 90 90 89 89 90 89 89 89 90 90 89 90 90 90 89 89 90 89 2.11 -0.53 -0.30 0.74 0.55 -1.32 29.33 53.99 0.97 -5.35 64.59 }
{4096 164381 89 89 90 90 89 90 90 90 89 89 90 89 89 89 90 90 89 90 90 90 89 89 90 89 1.85 -0.67 -0.63 0.73 0.62 -1.41 29.38 53.92 0.97 -5.37 64.68 }
{4100 164539 90 90 90 89 89 89 89 90 89 89 90 90 90 90 90 89 89 89 89 90 89 89 90 90 1.58 -0.47 -1.13 0.77 0.54 -1.31 29.38 54.36 0.98 -5.38 64.77 }
{4104 164692 90 90 90 89 89 89 89 90 89 89 90 90 90 90 90 89 89 89 89 90 89 89 90 90 2.19 -0.61 -0.52 0.82 0.63 -1.29 29.38 53.85 0.97 -5.36 64.88 }
{4108 164850 90 89 89 90 90 89 89 90 89 89 90 90 90 89 89 90 90 89 89 90 89 89 90 90 1.88 -0.50 -0.35 0.69 0.62 -1.39 29.28 53.87 0.96 -5.36 65.02 }
{4112 165005 90 89 89 90 90 89 89 90 89 89 90 90 90 89 89 90 90 89 89 90 89 89 90 90 1.79 -0.86 -0.58 0.80 0.65 -1.34 29.38 54.37 0.98 -5.37 65.09 }
{4116 165160 90 89 89 90 90 89 89 90 89 89 90 90 90 89 89 90 90 89 89 90 89 89 90 90 1.84 -0.68 -0.98 0.73 0.60 -1.44 29.33 54.36 0.99 -5.37 65.15 }
{4120 165318 89 89 90 90 90 90 90 90 89 89 89 89 89 89 90 90 90 90 90 90 89 89 89 89 1.78 -0.74 -0.61 0.77 0.57 -1.31 29.33 54.36 0.99 -5.38 65.26 }
{4124 165473 89 89 90 90 90 90 90 90 89 89 89 89 89 89 90 90 90 90 90 90 89 89 89 89 1.82 -0.57 -0.40 0.76 0.60 -1.28 29.28 54.37 1.01 -5.38 65.39 }
{4128 165630 89 90 89 90 89 90 90 89 89 90 89 89 89 90 89 90 89 90 90 89 89 90 89 89 1.96 -0.67 -0.52 0.75 0.63 -1.31 29.28 53.49 1.00 -5.37 65.43 }
{4132 165786 90 90 90 90 89 90 90 90 89 90 90 90 90 90 90 90 89 90 90 90 89 90 90 90 1.73 -0.57 -1.02 0.70 0.62 -1.34 29.24 54.07 1.01 -5.36 65.50 }
{4136 165941 90 90 90 90 89 90 90 90 89 90 90 90 90 90 90 90 89 90 90 90 89 90 90 90 1.88 -0.59 -0.56 0.77 0.57 -1.38 29.28 54.18 1.00 -5.34 65.63 }
{4140 166096 90 90 90 90 89 90 90 90 89 90 90 90 90 90 90 90 89 90 90 90 89 90 90 90 1.82 -0.61 -0.40 0.72 0.59 -1.28 29.33 53.87 0.99 -5.33 65.73 }
{4144 166254 90 90 90 89 90 90 90 90 89 89 89 90 90 90 90 89 90 90 90 90 89 89 89 90 1.96 -0.57 -0.64 0.75 0.65 -1.33 29.38 53.42 0.99 -5.32 65.79 }
{4148 166409 90 90 90 89 90 90 90 90 89 89 89 90 90 90 90 89 90 90 90 90 89 89 89 90 1.93 -0.64 -0.82 0.74 0.55 -1.32 29.38 54.59 1.00 -5.31 65.86 }
{4152 166565 90 90 90 89 90 90 90 90 89 89 89 90 90 90 90 89 90 90 90 90 89 89 89 90 1.74 -0.61 -0.69 0.79 0.57 -1.34 29.33 53.87 0.99 -5.32 65.98 }
{4156 166722 89 90 89 90 89 89 90 90 89 89 89 90 89 90 89 90 89 89 90 90 89 89 89 90 1.93 -0.68 -0.43 0.79 0.60 -1.36 29.24 53.43 0.97 -5.32 66.04 }
{4160 166877 89 90 89 90 89 89 90 90 89 89 89 90 89 90 89 90 89 89 90 90 89 89 89 90 1.85 -0.62 -0.63 0.73 0.64 -1.33 29.28 53.87 0.97 -5.31 66.07 }
{4164 167034 89 89 89 90 90 89 89 90 90 89 90 89 89 89 89 90 90 89 89 90 90 89 90 89 1.81 -0.53 -1.08 0.76 0.64 -1.40 29.38 54.37 0.98 -5.30 66.16 }
{4168 167189 89 89 89 90 90 89 89 90 90 89 90 89 89 89 89 90 90 89 89 90 90 89 90 89 1.99 -0.54 -0.38 0.76 0.55 -1.39 29.33 54.10 0.96 -5.28 66.26 }
{4172 167347 89 89 90 90 90 90 89 90 89 90 90 90 89 89 90 90 90 90 89 90 89 90 90 90 1.82 -0.62 -0.67 0.70 0.71 -1.15 29.38 54.07 0.96 -5.32 66.34 }
{4176 167502 90 90 89 89 89 90 89 89 90 90 89 89 90 90 89 89 89 90 89 89 90 90 89 89 1.68 -0.65 -0.92 0.72 0.61 -1.39 29.28 53.87 0.96 -5.31 66.42 }
{4180 167657 90 90 89 89 89 90 89 89 90 90 89 89 90 90 89 89 89 90 89 89 90 90 89 89 1.65 -0.64 -1.10 0.67 0.60 -1.38 29.24 53.42 0.98 -5.30 66.54 }
{4184 167813 90 90 89 89 89 90 89 89 90 90 89 89 90 90 89 89 89 90 89 89 90 90 89 89 1.74 -0.61 -0.69 0.67 0.64 -1.34 29.42 53.92 1.00 -5.29 66.72 }
{4188 167970 89 89 89 90 89 89 89 90 89 90 89 89 89 89 89 90 89 89 89 90 89 90 89 89 1.81 -0.76 -0.98 0.61 0.60 -1.35 29.38 54.07 1.02 -5.30 66.84 }
{4192 168126 90 89 89 90 89 90 89 90 90 90 90 90 90 89 89 90 89 90 89 90 90 90 90 90 1.68 -0.45 -0.81 0.71 0.61 -1.39 29.33 54.03 1.00 -5.30 66.89 }
{4196 168283 90 90 89 89 90 89 90 90 90 90 90 90 90 90 89 89 90 89 90 90 90 90 90 90 1.96 -0.65 -0.47 0.77 0.63 -1.30 29.33 54.36 1.00 -5.31 66.99 }
{4200 168437 90 90 89 89 90 89 90 90 90 90 90 90 90 90 89 89 90 89 90 90 90 90 90 90 1.90 -0.59 -0.30 0.71 0.60 -1.40 29.33 53.42 1.01 -5.31 67.11 }
{4204 168593 90 90 89 89 90 89 90 90 90 90 90 90 90 90 89 89 90 89 90 90 90 90 90 90 1.67 -0.62 -0.47 0.65 0.58 -1.39 29.28 53.47 1.02 -5.30 67.20 }
{4208 168751 89 89 90 90 90 90 89 90 89 89 89 90 89 89 90 90 90 90 89 90 89 89 89 90 1.94 -0.42 -0.92 0.77 0.65 -1.39 29.28 54.52 1.04 -5.29 67.27 }
{4212 168906 90 90 89 89 90 90 90 90 89 89 90 89 90 90 89 89 90 90 90 90 89 89 90 89 1.81 -0.53 -0.76 0.74 0.58 -1.36 29.28 54.54 1.05 -5.29 67.38 }
{4216 169061 90 90 89 89 90 90 90 90 89 89 90 89 90 90 89 89 90 90 90 90 89 89 90 89 1.84 -0.47 -0.26 0.71 0.59 -1.29 29.28 53.87 1.05 -5.33 67.49 }
{4220 169217 90 90 89 89 90 90 90 90 89 89 90 89 90 90 89 89 90 90 90 90 89 89 90 89 1.82 -0.79 -0.61 0.78 0.60 -1.36 29.24 53.85 1.04 -5.32 67.56 }
{4224 169375 89 90 90 89 89 89 89 90 90 89 89 90 89 90 90 89 89 89 89 90 90 89 89 90 1.81 -0.59 -0.87 0.79 0.57 -1.24 29.38 54.36 1.05 -5.31 67.68 }
{4228 169529 89 90 90 89 89 89 89 90 90 89 89 90 89 90 90 89 89 89 89 90 90 89 89 90 1.90 -0.61 -0.88 0.69 0.61 -1.36 29.33 54.18 1.03 -5.31 67.79 }
{4232 169687 90 89 90 90 89 89 90 90 89 90 89 90 90 89 90 90 89 89 90 90 89 90 89 90 1.78 -0.50 -0.34 0.68 0.58 -1.35 29.28 53.87 1.03 -5.29 67.90 }
{4236 169844 90 90 89 89 89 89 90 89 90 89 90 89 90 90 89 89 89 89 90 89 90 89 90 89 1.76 -0.62 0.35 0.90 0.55 -1.41 29.38 53.87 1.03 -5.31 67.99 }
{4240 169997 89 90 90 90 89 90 90 90 90 90 90 89 89 90 90 90 89 90 90 90 90 90 90 89 2.19 -0.74 -0.73 0.76 0.55 -1.37 29.33 54.36 1.05 -5.31 68.08 }
{4244 170153 90 89 89 90 89 89 90 89 90 89 89 89 90 89 89 90 89 89 90 89 90 89 89 89 1.47 -0.71 -0.53 0.68 0.64 -1.41 29.24 53.32 1.07 -5.34 68.21 }
{4248 170308 90 89 89 90 89 89 90 89 90 89 89 89 90 89 89 90 89 89 90 89 90 89 89 89 1.94 -0.41 -0.47 0.70 0.57 -1.39 29.38 54.07 1.08 -5.33 68.32 }
{4252 170466 89 90 89 89 89 90 89 90 89 90 90 90 89 90 89 89 89 90 89 90 89 90 90 90 1.78 -0.70 -0.72 0.77 0.64 -1.31 29.33 53.87 1.06 -5.32 68.37 }
{4256 170619 89 90 89 89 89 90 89 90 89 90 90 90 89 90 89 89 89 90 89 90 89 90 90 90 1.82 -0.51 -1.01 0.70 0.74 -1.47 29.38 53.42 1.07 -5.35 68.48 }
{4260 170777 90 90 89 89 90 90 89 89 89 90 89 90 90 90 89 89 90 90 89 89 89 90 89 90 1.84 -0.51 -0.46 0.69 0.65 -1.40 29.28 53.42 1.06 -5.36 68.59 }
{4264 170932 90 90 89 89 90 90 89 89 89 90 89 90 90 90 89 89 90 90 89 89 89 90 89 90 1.94 -0.54 -0.47 0.74 0.55 -1.47 29.33 54.07 1.06 -5.36 68.65 }
{4268 171087 90 90 89 89 90 90 89 89 89 90 89 90 90 90 89 89 90 90 89 89 89 90 89 90 2.05 -0.64 -0.59 0.73 0.56 -1.30 29.42 54.03 1.06 -5.38 68.69 }
{4272 171244 90 90 89 89 90 90 89 89 89 90 89 90 89 90 90 89 90 89 90 90 90 90 90 90 1.88 -0.65 -0.73 0.82 0.61 -1.32 29.33 54.36 1.06 -5.40 68.77 }
{4276 171402 90 90 89 90 90 89 89 89 90 90 89 90 90 90 89 90 90 89 89 89 90 90 89 90 1.73 -0.90 -0.32 0.71 0.59 -1.31 29.33 53.87 1.08 -5.39 68.90 }
{4280 171555 90 90 89 90 90 89 89 89 90 90 89 90 90 90 89 90 90 89 89 89 90 90 89 90 2.00 -0.74 -0.32 0.77 0.64 -1.34 29.38 53.87 1.07 -5.39 68.99 }
{4284 171712 90 90 89 90 90 89 89 89 90 90 89 90 90 89 89 90 90 89 89 90 90 89 89 89 1.79 -0.59 -0.79 0.73 0.65 -1.36 29.24 54.01 1.07 -5.40 69.07 }
{4288 171870 90 90 89 89 90 89 89 89 89 89 89 89 90 90 89 89 90 89 89 89 89 89 89 89 1.82 -0.68 -0.82 0.69 0.60 -1.44 29.38 54.54 1.07 -5.38 69.16 }
{4292 172025 90 89 90 90 89 90 89 89 89 89 90 89 90 89 90 90 89 90 89 89 89 89 90 89 1.87 -0.77 -0.58 0.70 0.59 -1.28 29.33 53.87 1.07 -5.37 69.27 }
{4296 172181 90 90 89 90 89 89 90 89 90 89 90 90 90 90 89 90 89 89 90 89 90 89 90 90 2.00 -0.76 -0.32 0.76 0.60 -1.36 29.33 54.25 1.08 -5.37 69.33 }
{4300 172338 89 90 89 90 89 89 89 89 90 89 89 89 89 90 89 90 89 89 89 89 90 89 89 89 1.99 -0.67 -0.84 0.71 0.59 -1.40 29.28 54.01 1.08 -5.36 69.38 }
{4304 172491 89 90 89 90 89 89 89 89 90 89 89 89 89 90 89 90 89 89 89 89 90 89 89 89 1.74 -0.50 -0.58 0.75 0.60 -1.42 29.38 53.99 1.05 -5.38 69.49 }
{4308 172649 90 90 89 89 89 89 89 90 89 89 89 90 90 90 90 90 90 90 89 89 90 90 89 90 1.82 -0.70 -0.46 0.72 0.61 -1.42 29.33 54.56 1.06 -5.40 69.61 }
{4312 172806 89 90 89 89 90 89 90 90 89 89 89 89 89 90 89 89 90 89 90 90 89 89 89 89 2.55 -0.93 0.43 0.77 0.63 -1.39 29.33 53.87 1.05 -5.36 69.69 }
{4316 172958 89 90 89 89 90 89 90 90 89 89 89 89 89 90 89 89 90 89 90 90 89 89 89 89 1.42 -0.71 -2.32 0.72 0.60 -1.29 29.28 53.32 1.06 -5.35 69.77 }
{4320 173115 89 90 89 89 90 89 90 90 89 89 89 89 89 90 89 89 90 89 90 90 89 89 89 89 1.61 -0.70 -1.02 0.79 0.60 -1.38 29.28 53.87 1.02 -5.34 69.86 }
{4324 173273 90 90 89 89 90 90 90 89 90 89 89 89 90 90 89 89 90 90 90 89 90 89 89 89 1.84 -0.64 -0.32 0.69 0.59 -1.37 29.38 54.01 1.03 -5.32 70.01 }
{4328 173428 89 89 89 89 89 90 89 89 89 90 89 90 89 89 89 89 89 90 89 89 89 90 89 90 1.76 -0.65 -1.39 0.78 0.59 -1.28 29.38 54.01 1.03 -5.32 70.08 }
{4332 173583 89 89 89 89 89 90 89 89 89 90 89 90 89 89 89 89 89 90 89 89 89 90 89 90 1.88 -0.57 -1.16 0.77 0.56 -1.32 29.33 53.87 1.03 -5.31 70.13 }
{4336 173741 90 89 89 89 89 90 90 90 89 89 90 90 90 89 89 89 89 90 90 90 89 89 90 90 1.52 -1.05 -1.19 0.78 0.50 -1.45 29.33 53.90 1.03 -5.32 70.26 }
{4340 173895 90 89 89 89 89 90 90 90 89 89 90 90 90 89 89 89 89 90 90 90 89 89 90 90 1.68 -0.76 -0.50 0.72 0.58 -1.48 29.38 53.42 1.02 -5.33 70.40 }
{4344 174053 89 90 89 90 89 90 90 89 90 90 89 89 89 90 89 90 89 90 90 89 90 90 89 89 1.76 -0.56 -0.75 0.74 0.61 -1.39 29.38 54.50 1.02 -5.33 70.47 }
{4348 174206 89 90 89 90 89 90 90 89 90 90 89 89 89 90 89 90 89 90 90 89 90 90 89 89 1.99 -0.74 -1.01 0.79 0.65 -1.33 29.28 53.87 1.03 -5.35 70.55 }
{4352 174364 89 89 90 89 89 89 89 90 89 89 89 89 89 89 90 89 89 89 89 90 89 89 89 89 1.78 -0.73 -0.79 0.74 0.53 -1.41 29.42 53.87 1.03 -5.34 70.67 }
{4356 174520 89 90 90 89 90 90 90 90 90 90 90 89 89 90 90 89 90 90 90 90 90 90 90 89 1.73 -0.42 -0.40 0.84 0.64 -1.49 29.24 53.87 1.03 -5.34 70.79 }
{4360 174674 89 90 90 89 90 90 90 90 90 90 90 89 89 90 90 89 90 90 90 90 90 90 90 89 1.97 -0.53 -0.61 0.81 0.58 -1.30 29.28 53.42 1.03 -5.32 70.84 }
{4364 174831 89 90 90 89 90 90 90 90 90 90 90 89 89 90 90 89 90 90 90 90 90 90 90 89 1.78 -0.62 -0.92 0.79 0.60 -1.34 29.28 53.72 1.04 -5.31 70.93 }
{4368 174988 89 89 90 89 90 89 89 89 89 90 90 90 89 89 90 89 90 89 89 89 89 90 90 90 1.90 -0.27 -0.72 0.71 0.60 -1.32 29.42 53.99 1.04 -5.32 71.08 }
{4372 175142 89 89 90 89 90 89 89 89 89 90 90 90 89 89 90 89 90 89 89 89 89 90 90 90 1.74 -0.57 -0.37 0.76 0.63 -1.35 29.28 53.85 1.06 -5.31 71.19 }
{4376 175300 89 90 89 90 89 90 89 89 89 89 89 90 89 90 89 90 89 90 89 89 89 89 89 90 1.73 -0.42 -0.66 0.71 0.64 -1.38 29.28 54.25 1.06 -5.32 71.24 }
{4380 175456 89 90 90 89 89 90 89 89 90 90 89 89 89 90 90 89 89 90 89 89 90 90 89 89 1.84 -0.57 -0.70 0.79 0.63 -1.34 29.33 53.87 1.05 -5.33 71.34 }
{4384 175610 89 90 90 89 89 90 89 89 90 90 89 89 89 90 90 89 89 90 89 89 90 90 89 89 1.70 -0.54 -0.21 0.67 0.63 -1.33 29.28 54.18 1.05 -5.33 71.47 }
{4388 175767 89 90 90 89 89 90 89 89 90 90 89 89 89 90 90 89 89 90 89 89 90 90 89 89 1.76 -0.62 -0.50 0.74 0.64 -1.44 29.33 54.37 1.06 -5.32 71.54 }
{4392 175925 90 89 90 89 90 89 90 90 89 89 89 89 90 89 90 89 90 89 90 90 89 89 89 89 2.28 -0.51 -0.72 0.76 0.64 -1.38 29.28 54.37 1.07 -5.33 71.62 }
{4396 176078 90 89 90 89 90 89 90 90 89 89 89 89 90 89 90 89 90 89 90 90 89 89 89 89 1.55 -0.57 -0.90 0.73 0.59 -1.35 29.24 53.87 1.09 -5.32 71.72 }
{4400 176235 90 89 90 89 90 89 90 90 89 89 89 89 90 89 90 89 90 89 90 90 89 89 89 89 1.94 -0.51 -0.58 0.72 0.60 -1.36 29.33 54.37 1.08 -5.34 71.85 }
{4404 176392 90 89 90 90 90 89 89 89 89 89 89 89 90 89 90 90 90 89 89 89 89 89 89 89 1.79 -0.64 -0.61 0.71 0.57 -1.36 29.28 54.54 1.08 -5.33 71.94 }
{4408 176546 90 89 90 90 90 89 89 89 89 89 89 89 90 89 90 90 90 89 89 89 89 89 89 89 1.78 -0.68 -1.01 0.78 0.58 -1.35 29.33 53.89 1.06 -5.31 71.99 }
{4412 176704 89 89 90 89 89 89 90 90 89 90 90 89 89 89 90 89 89 89 90 90 89 90 90 89 1.90 -0.65 -0.58 0.76 0.58 -1.37 29.28 53.34 1.05 -5.32 72.10 }
{4416 176859 89 89 90 89 89 89 90 90 89 90 90 89 89 89 90 89 89 89 90 90 89 90 90 89 1.52 0.28 -0.95 0.62 0.42 -1.46 29.33 53.87 1.06 -5.33 72.20 }
{4420 177013 89 89 90 89 89 89 90 90 89 90 90 89 89 89 89 90 89 89 89 90 90 89 89 89 1.96 -0.67 -0.21 0.81 0.59 -1.38 29.24 54.01 1.05 -5.32 72.23 }
{4424 177170 89 89 89 90 89 89 89 90 90 89 89 89 89 89 89 90 89 89 89 90 90 89 89 89 1.93 -0.67 -0.69 0.66 0.55 -1.26 29.33 54.52 1.04 -5.33 72.29 }
{4428 177326 89 89 89 90 89 89 89 90 90 89 89 89 89 89 89 90 89 89 89 90 90 89 89 89 1.82 -0.70 -0.85 0.76 0.57 -1.20 29.28 54.37 1.03 -5.31 72.43 }
{4432 177483 89 89 89 90 89 90 90 89 90 89 89 90 89 89 89 90 89 90 90 89 90 89 89 90 1.96 -0.74 -0.27 0.68 0.53 -1.38 29.33 53.83 1.03 -5.34 72.50 }
{4436 177638 89 89 89 90 89 90 90 89 90 89 89 90 89 89 89 90 89 90 90 89 90 89 89 90 1.61 -0.70 -1.14 0.80 0.58 -1.31 29.19 54.37 1.03 -5.34 72.57 }
{4440 177796 89 90 89 89 90 90 89 90 90 90 90 90 89 90 89 89 90 90 89 90 90 90 90 90 1.91 -0.59 -0.87 0.68 0.63 -1.29 29.24 53.87 1.05 -5.34 72.67 }
{4444 177949 89 90 89 89 90 90 89 90 90 90 90 90 89 90 89 89 90 90 89 90 90 90 90 90 1.84 -0.68 -0.61 0.69 0.60 -1.34 29.24 54.01 1.06 -5.34 72.80 }
{4448 178107 90 90 90 90 89 89 89 90 90 90 90 90 90 90 90 90 89 89 89 90 90 90 90 90 0.81 1.06 -1.10 0.58 0.57 -1.11 29.28 54.37 1.06 -5.38 72.89 }
{4452 178263 90 90 89 89 90 90 90 90 90 89 89 90 90 90 89 89 90 90 90 90 90 89 89 90 1.24 -1.09 -1.91 0.77 0.61 -1.31 29.24 53.42 1.03 -5.34 72.98 }
{4456 178418 90 89 90 89 90 90 89 89 90 90 89 89 90 89 90 89 90 90 89 89 90 90 89 89 2.07 -0.90 -0.98 0.68 0.59 -1.39 29.33 53.89 1.02 -5.31 73.09 }
{4460 178574 89 90 89 89 89 89 90 90 90 90 89 89 89 90 89 89 89 89 90 90 90 90 89 89 1.88 -0.62 -0.50 0.67 0.61 -1.36 29.28 54.52 1.03 -5.33 73.25 }
{4464 178728 89 90 89 89 89 89 90 90 90 90 89 89 89 90 89 89 89 89 90 90 90 90 89 89 1.82 -0.68 -0.63 0.68 0.60 -1.30 29.28 53.42 1.05 -5.32 73.37 }
{4468 178885 89 90 89 89 89 89 90 90 90 90 89 89 89 90 89 89 89 89 90 90 90 90 89 89 1.67 -0.56 -1.01 0.68 0.61 -1.32 29.28 54.37 1.04 -5.33 73.44 }
{4472 179042 90 90 90 89 90 89 90 89 89 89 89 89 90 90 90 89 90 89 90 89 89 89 89 89 2.02 -0.47 -0.37 0.72 0.53 -1.51 29.28 53.67 1.06 -5.32 73.54 }
