N T EM1 EM2 EM3 EM4 EM5 EM6 EM7 EM8 EM9 EM10 EM11 EM12 CM1 CM2 CM3 CM4 CM5 CM6 CM7 CM8 CM9 CM10 CM11 CM12 GyX GyY GyZ AcX AcY AcZ Tmp HCSR X Y Z
{1141 28252 90 112 90 61 71 84 67 102 92 63 73 98 90 112 90 61 71 84 67 102 92 63 73 98 4.07 -1.55 2.03 0.60 2.15 -1.33 28.15 68.31 -117.99 169.13 -9.54 }
{1143 28291 90 112 90 61 71 84 67 102 92 63 73 98 90 112 90 61 71 84 67 102 92 63 73 98 38.26 1.36 -9.19 0.03 2.09 -1.51 28.15 68.64 -119.12 169.98 -9.77 }
{1145 28329 90 112 90 61 71 84 67 102 92 63 73 98 90 112 90 61 71 84 67 102 92 63 73 98 8.92 -1.20 -12.47 -0.08 2.90 -0.55 28.20 68.51 -114.46 177.01 -10.32 }
{1147 28367 90 112 90 61 71 84 67 102 92 63 73 98 104 112 90 61 89 84 67 102 92 63 73 98 9.68 0.48 -1.05 -0.34 1.63 -1.21 28.06 69.36 -109.93 -176.20 -10.38 }
{1149 28406 104 112 90 61 89 84 67 102 92 63 73 98 104 112 90 61 89 84 67 102 92 63 73 98 -0.96 -3.41 16.79 -0.66 1.02 -2.87 28.20 69.20 -112.70 -169.79 -9.79 }
{1151 28445 104 112 90 61 89 84 67 102 92 63 73 98 104 112 102 61 89 84 67 102 92 63 73 98 6.83 -7.61 -5.66 1.38 2.18 -0.91 28.11 69.54 -108.19 -177.57 -9.96 }
{1153 28484 104 112 102 61 89 84 67 102 92 63 73 98 104 112 102 61 89 84 67 102 92 63 73 98 19.71 7.20 -1.76 -0.93 3.58 0.65 28.15 68.73 -104.23 -171.04 -10.01 }
{1155 28523 104 112 102 61 89 84 67 102 92 63 73 98 104 112 102 61 89 84 67 102 92 63 73 98 13.09 -8.70 -0.32 -0.57 3.39 -2.31 28.11 69.24 -100.18 -164.96 -9.97 }
{1157 28562 104 112 102 61 89 84 67 102 92 63 73 98 104 107 102 61 89 84 67 101 92 91 68 98 2.10 -6.44 1.34 0.87 1.94 -0.74 28.15 69.36 -96.49 -173.17 -9.75 }
{1159 28603 104 107 102 61 89 84 67 101 92 91 68 98 104 107 102 61 89 84 67 101 92 91 68 98 17.82 -48.06 -2.40 -1.47 1.70 -0.32 28.15 60.24 -93.13 -168.01 -9.91 }
{1161 28641 104 107 102 61 89 84 67 101 92 91 68 98 104 107 102 61 89 84 67 101 92 117 68 98 -71.29 -33.81 -22.46 -0.21 0.84 0.70 28.25 68.93 -98.98 -163.49 -10.76 }
{1163 28681 104 107 102 61 89 84 67 101 92 117 68 98 104 107 102 61 89 84 67 101 92 117 68 98 -41.43 -44.39 22.84 -0.14 2.21 -1.13 28.20 69.25 -95.98 -164.91 -10.16 }
{1165 28720 78 107 102 61 89 84 67 101 92 117 68 98 78 107 102 61 89 84 67 101 92 117 68 98 -135.11 -50.16 6.78 -0.29 1.26 1.40 28.11 69.60 -97.44 -167.32 -9.80 }
{1167 28760 78 91 102 61 89 84 67 102 92 117 68 98 78 91 102 61 89 84 67 102 92 117 68 98 -6.24 0.51 7.33 -1.55 6.54 -2.64 28.01 69.74 -94.00 -161.92 -9.12 }
{1169 28797 78 91 102 61 89 84 67 102 92 117 68 98 78 91 113 61 80 73 67 102 86 117 68 77 -14.91 -14.36 -24.98 -0.17 3.09 -1.25 28.15 68.71 -91.52 -163.38 -9.79 }
{1171 28838 78 91 113 61 80 73 67 102 86 117 68 77 78 91 113 83 80 73 67 102 86 117 68 77 -6.85 -26.82 -38.93 -2.36 3.54 -1.99 28.20 70.00 -88.38 -158.28 -11.04 }
{1173 28878 78 91 113 83 80 67 67 102 86 117 68 77 78 91 113 83 80 67 67 102 86 117 68 77 18.10 -31.48 -33.14 -0.86 2.70 -0.29 28.20 68.71 -91.34 -154.34 -12.90 }
{1175 28917 78 91 113 83 80 67 67 102 86 117 68 77 78 91 113 83 80 67 67 102 86 117 68 77 -12.35 0.57 34.81 -0.64 3.85 -2.45 28.15 69.09 -88.65 -148.95 -11.77 }
{1177 28955 78 91 113 83 80 67 67 102 86 117 68 77 78 91 113 83 80 67 67 102 86 117 68 77 -10.53 -10.10 -22.05 0.95 4.48 -1.91 28.11 69.85 -86.18 -157.83 -12.09 }
{1179 28994 78 91 113 83 80 67 67 102 86 117 68 77 78 91 113 83 80 67 67 102 86 117 68 77 0.23 -3.86 -22.03 -2.11 2.85 -2.02 28.11 69.52 -83.47 -152.69 -13.09 }
{1181 29033 78 91 113 83 80 67 67 102 86 117 68 77 78 110 113 83 80 67 67 102 86 117 68 77 5.87 2.34 5.60 -2.04 3.05 -0.90 28.20 69.07 -80.44 -147.31 -12.98 }
{1183 29074 78 110 113 83 80 67 67 102 86 117 68 77 78 110 113 83 80 67 67 102 86 117 68 77 1.27 -1.32 -2.85 -0.71 3.68 -0.70 28.15 69.02 -77.90 -142.06 -12.94 }
{1185 29112 78 110 113 83 80 67 67 102 86 117 68 77 78 110 113 83 80 67 67 102 86 117 68 77 0.78 -0.77 -1.08 -1.51 3.42 -0.71 28.15 69.02 -75.37 -137.18 -12.99 }
{1187 29152 78 110 113 102 80 67 67 102 86 117 68 77 78 110 113 102 80 67 67 102 86 117 68 77 3.26 0.28 1.33 -1.23 3.51 -1.02 28.11 69.00 -72.86 -132.43 -12.81 }
{1189 29192 84 72 113 102 66 67 67 102 86 117 68 67 84 72 69 102 66 67 67 102 86 117 68 67 -12.06 -3.23 8.21 -1.07 4.62 1.73 28.20 69.05 -70.95 -127.89 -12.35 }
{1191 29231 84 72 69 102 66 67 67 102 86 117 68 67 84 72 69 102 66 67 67 102 86 117 68 67 3.41 -15.22 -39.34 -0.32 2.08 -1.23 28.20 68.62 -68.31 -130.53 -13.46 }
{1193 29270 84 72 69 102 66 67 67 102 86 117 68 67 84 72 69 102 66 67 67 102 86 117 68 67 -18.99 27.59 -17.42 -1.90 4.14 1.57 28.20 68.62 -67.07 -125.58 -14.08 }
{1195 29308 84 72 69 102 66 67 67 93 86 117 68 67 84 72 69 102 66 67 67 93 86 117 68 67 22.31 44.33 8.06 -2.84 3.28 -1.91 28.20 68.62 -64.68 -119.27 -14.11 }
{1197 29347 84 72 69 102 66 67 67 107 86 117 68 67 84 72 69 102 66 67 67 107 86 117 68 60 9.29 -2.22 20.87 0.93 3.48 0.10 28.15 68.75 -62.13 -121.94 -13.30 }
{1199 29386 84 72 69 102 66 67 67 107 86 117 68 60 84 72 69 102 66 67 67 107 86 117 68 60 -12.91 9.84 -14.61 0.11 3.91 -2.71 28.20 69.36 -60.53 -131.17 -13.59 }
{1201 29425 84 72 69 102 66 67 67 107 86 117 68 60 84 72 69 102 66 67 67 107 86 117 68 60 -0.18 -8.79 -17.95 -1.42 4.09 -1.79 28.15 68.87 -58.75 -127.21 -14.49 }
{1203 29464 84 72 69 102 66 67 67 107 86 117 68 60 84 72 69 102 66 67 67 107 86 117 68 60 5.99 0.51 0.78 -1.11 2.94 -0.36 28.20 68.51 -56.90 -122.82 -14.43 }
{1205 29503 84 72 69 98 66 67 67 107 86 117 68 60 84 72 69 98 66 67 67 107 86 117 68 60 0.29 5.78 4.76 -0.47 3.57 -0.97 28.06 69.54 -55.17 -118.25 -14.10 }
{1207 29541 84 72 69 98 66 67 67 107 86 117 68 60 84 72 69 98 66 67 67 107 86 117 67 60 -1.16 -1.92 -6.76 -0.55 3.74 -1.28 28.20 69.94 -53.56 -114.10 -14.16 }
{1209 29581 84 93 69 75 66 67 67 107 86 117 67 60 84 93 69 75 66 67 67 107 86 117 67 60 5.19 0.65 3.19 -0.80 3.36 -1.01 28.20 69.62 -51.84 -110.16 -14.07 }
{1211 29620 84 93 75 75 66 67 67 107 86 117 67 60 84 93 97 75 66 67 67 70 86 117 67 60 -2.88 1.87 -37.36 0.19 4.92 -0.84 28.20 69.52 -50.62 -113.29 -14.77 }
{1213 29661 84 93 97 75 66 67 67 70 86 117 67 60 84 93 97 75 66 67 67 70 86 117 67 60 16.80 0.57 1.41 -0.62 1.77 0.32 28.20 69.27 -55.08 -109.72 -15.04 }
{1215 29698 84 93 97 75 66 67 67 70 86 117 67 60 84 93 97 75 104 67 67 70 86 117 67 60 57.39 -71.17 4.76 0.11 3.25 -2.27 28.15 69.22 -51.70 -108.14 -14.91 }
{1217 29736 84 93 97 75 104 67 67 70 86 117 67 60 84 93 97 75 77 67 88 70 86 117 67 60 17.21 -36.56 -20.50 -1.87 2.59 -0.17 28.11 69.36 -49.24 -106.21 -15.57 }
{1219 29777 84 93 97 74 77 67 88 70 86 117 67 99 84 93 97 74 77 67 88 70 86 117 67 99 -1.05 -5.58 21.41 -3.37 3.58 -0.56 28.20 68.26 -48.19 -103.02 -15.12 }
{1221 29815 84 93 97 74 77 67 88 70 86 117 67 99 84 93 97 74 77 67 88 70 86 117 67 99 -50.27 31.79 41.73 -1.14 3.27 -2.82 28.20 68.46 -48.35 -97.88 -13.35 }
{1223 29854 84 93 97 74 77 67 88 70 86 117 67 99 84 93 97 74 77 67 88 70 86 117 67 99 -4.79 -2.61 9.99 -1.34 2.61 1.58 28.11 68.42 -47.86 -94.62 -12.40 }
{1225 29892 84 93 97 74 77 67 88 70 86 117 67 99 84 93 97 74 77 67 88 70 86 117 67 99 19.64 15.56 33.73 -1.43 4.03 -1.98 28.11 69.51 -45.54 -90.85 -10.79 }
{1227 29932 84 93 97 74 95 62 88 70 86 117 67 99 84 93 97 74 95 62 88 70 86 117 67 99 18.78 -11.70 -2.32 -0.68 3.33 -0.71 28.11 68.96 -43.63 -88.05 -10.65 }
{1229 29969 84 93 97 74 95 62 88 70 86 117 67 99 84 93 97 74 117 62 88 70 86 117 67 99 -28.56 -1.49 -12.09 -0.93 4.15 0.29 28.11 68.95 -43.71 -85.61 -10.81 }
{1231 30008 84 93 97 74 117 62 88 70 86 117 67 99 84 93 97 74 117 62 88 70 86 117 67 99 33.48 12.95 -10.35 0.14 4.62 2.62 28.11 68.91 -42.28 -82.81 -10.94 }
{1233 30047 84 84 97 74 117 61 88 70 86 117 67 99 84 84 97 74 117 61 88 70 86 117 67 99 40.11 3.14 7.83 -1.84 1.96 -2.22 28.11 69.47 -39.54 -79.63 -11.00 }
{1235 30086 84 84 97 74 117 61 88 70 86 117 67 99 84 84 97 74 94 61 88 70 86 117 67 99 -0.65 -5.93 -15.34 -0.69 2.53 -1.99 28.15 69.74 -38.22 -77.15 -11.30 }
{1237 30125 84 84 97 74 94 61 88 70 86 117 67 99 84 84 97 74 94 61 105 70 86 117 67 65 5.62 -1.05 2.05 -1.58 2.63 -0.95 28.15 69.78 -37.03 -74.76 -11.34 }
{1239 30166 84 84 97 94 94 61 105 70 86 117 67 65 84 84 97 94 94 61 105 70 86 117 67 65 11.03 -11.78 3.53 -3.12 3.09 -1.13 28.11 69.22 -35.03 -72.67 -11.17 }
{1241 30202 84 84 97 94 94 61 105 70 86 117 67 65 84 84 97 94 94 61 105 70 86 117 67 65 -54.26 -1.15 57.74 -1.89 2.87 0.08 28.25 69.63 -35.89 -70.66 -10.01 }
{1243 30241 84 84 97 94 94 61 105 70 86 117 67 65 84 84 97 72 94 61 105 70 86 117 67 65 -52.27 -20.36 53.57 1.72 4.57 0.55 28.06 70.56 -37.79 -75.89 -7.88 }
{1245 30282 84 84 97 72 94 61 105 107 86 117 67 65 84 84 97 72 94 61 105 107 86 117 67 65 -4.35 -4.82 -22.53 0.53 5.00 -0.02 28.15 70.30 -37.46 -73.56 -8.67 }
{1247 30321 84 84 97 72 94 62 105 107 86 117 67 65 84 84 97 72 94 62 105 107 86 117 67 65 14.31 19.01 -24.59 -0.10 3.38 0.62 28.11 69.94 -36.45 -77.30 -9.52 }
{1249 30360 84 84 97 72 94 62 105 107 66 117 67 65 84 84 97 72 94 62 105 107 66 117 67 65 -21.19 22.57 -11.45 -1.62 2.11 -2.15 28.20 68.84 -36.20 -74.36 -10.14 }
{1251 30399 84 84 97 72 94 62 105 107 66 117 67 65 84 84 97 72 94 62 105 107 66 117 79 65 5.73 -43.57 -4.59 -3.38 3.16 1.00 28.20 68.73 -36.06 -73.97 -10.69 }
{1253 30438 84 84 97 72 94 62 105 107 66 117 79 65 63 116 97 72 94 62 105 107 66 117 79 65 32.95 7.27 -5.63 -1.00 4.75 -1.14 28.11 68.53 -34.01 -72.17 -10.94 }
{1255 30479 63 116 97 72 94 62 105 107 66 117 79 65 63 116 97 72 94 62 105 107 66 117 79 65 -1.64 0.48 -9.76 -0.44 4.35 -1.56 28.15 68.38 -33.18 -69.83 -11.05 }
{1257 30517 63 116 97 72 94 62 105 107 66 117 79 65 63 116 100 72 94 101 82 107 66 117 79 114 -14.85 -3.34 -20.72 -0.71 3.89 -0.71 28.15 69.29 -33.15 -67.78 -11.73 }
{1259 30556 63 116 100 72 94 101 82 107 66 117 79 114 63 116 100 72 94 101 82 107 66 117 79 114 -1.11 -4.86 -45.76 1.49 3.16 1.57 28.29 68.33 -32.51 -65.84 -13.04 }
{1261 30596 63 70 100 72 94 101 82 107 66 112 79 114 63 70 100 72 94 101 82 107 66 112 79 114 166.49 36.16 -65.05 -1.93 3.90 4.86 28.15 67.68 -26.83 -69.89 -15.74 }
{1263 30633 63 70 100 72 94 101 82 107 66 112 79 114 63 74 100 72 94 101 82 107 66 112 79 114 148.58 50.74 -4.92 -4.06 2.67 -7.63 28.15 68.02 -20.08 -65.13 -15.48 }
{1265 30674 63 74 100 72 106 101 70 107 66 112 79 114 63 74 100 72 106 101 70 107 66 112 79 114 16.19 -10.71 -33.13 -1.29 -1.01 -4.32 28.20 66.47 -31.98 -62.22 -16.53 }
{1267 30714 70 74 100 72 106 101 70 107 66 112 79 114 70 74 100 72 106 101 70 107 66 112 79 114 -10.10 -22.28 -69.91 0.98 -1.21 -0.82 28.20 66.56 -45.49 -75.73 -19.24 }
{1269 30753 70 74 100 72 106 101 70 107 66 112 71 114 70 107 100 68 106 68 79 107 66 112 71 114 22.37 12.60 -32.67 -1.61 2.40 1.17 28.20 66.54 -42.84 -79.66 -19.88 }
{1271 30793 70 107 100 68 106 68 79 107 66 112 71 114 70 107 85 68 106 100 79 107 66 112 97 114 2.68 0.66 48.83 -5.36 2.90 -2.31 28.11 65.52 -48.48 -77.16 -18.78 }
{1273 30832 70 107 85 68 106 100 79 107 66 112 97 114 70 107 85 85 106 100 79 107 66 112 97 114 -61.22 -30.67 43.05 2.15 3.29 0.33 28.15 66.09 -49.43 -89.60 -16.68 }
{1275 30872 70 107 85 85 106 100 79 107 66 112 97 114 70 107 85 85 106 100 79 107 66 112 97 114 50.48 23.24 14.52 -1.07 -0.12 1.91 28.25 66.92 -59.35 -85.76 -16.41 }
{1277 30911 70 80 85 85 106 100 79 107 66 112 97 114 70 80 85 85 106 100 79 107 66 112 97 114 6.77 66.72 33.15 -3.65 3.95 -9.25 28.20 66.88 -55.08 -87.48 -15.59 }
{1279 30950 70 80 85 85 106 100 79 107 81 112 97 114 70 80 85 85 106 100 79 107 81 112 97 114 -34.27 -29.48 -43.40 -0.39 1.24 -0.62 28.20 65.85 -54.06 -85.35 -16.93 }
{1281 30990 70 80 99 85 106 100 79 107 81 112 97 114 70 80 99 85 106 100 79 107 82 112 97 114 -20.01 50.91 0.60 1.42 1.91 -1.69 28.20 65.33 -59.46 -88.32 -16.90 }
{1283 31031 96 80 99 71 106 100 79 107 82 63 97 114 96 80 99 71 106 100 79 107 82 63 97 114 -4.97 -33.41 2.72 -1.36 0.63 -2.35 28.11 66.41 -72.16 -85.57 -16.88 }
{1285 31068 96 80 99 71 106 100 79 107 82 63 97 114 96 80 99 71 106 100 79 80 82 63 97 114 15.91 9.82 -11.27 0.33 -0.91 -2.27 28.20 66.43 -83.40 -96.61 -17.12 }
{1287 31107 96 80 99 71 106 100 79 80 82 63 97 114 96 80 99 71 106 100 79 80 82 63 97 114 116.11 36.10 47.05 -2.59 0.12 -0.72 28.15 66.56 -90.00 -92.30 -15.65 }
{1289 31145 96 111 99 71 106 100 79 74 82 63 97 70 96 111 99 71 106 100 79 74 82 63 97 70 107.48 -16.06 22.11 0.14 0.60 2.38 28.25 67.50 -90.39 -89.92 -14.41 }
{1291 31184 96 111 99 71 106 119 97 74 82 63 97 70 96 111 99 71 106 119 97 74 82 63 97 70 67.97 -5.90 -6.76 -0.31 0.01 -0.82 28.20 68.08 -97.91 -87.24 -14.56 }
{1293 31223 96 117 99 71 106 119 97 74 82 63 97 70 96 117 99 71 116 119 97 74 82 63 87 70 85.62 35.01 -38.92 -1.42 1.36 -0.64 28.20 68.09 -104.87 -90.50 -16.15 }
{1295 31264 111 117 99 71 116 119 97 74 82 63 118 70 111 117 99 71 116 119 97 74 82 63 118 70 65.24 -27.66 -29.37 -0.21 -1.28 -2.87 28.20 68.08 -112.70 -93.92 -17.27 }
{1297 31305 95 117 99 71 116 119 97 74 84 63 118 70 95 117 99 71 116 119 97 74 84 63 118 70 24.94 2.07 -14.75 0.59 0.01 -5.01 28.20 68.55 -113.70 -98.23 -18.28 }
{1299 31342 95 117 99 71 116 119 97 74 84 63 118 70 95 117 99 71 77 119 97 74 84 63 118 70 -13.77 5.91 -10.72 0.30 -0.51 -1.14 28.20 67.79 -123.36 -102.05 -18.76 }
{1301 31383 95 117 97 71 83 119 97 74 84 63 88 70 95 117 97 71 83 119 97 74 84 63 88 70 -8.91 1.33 -8.01 -0.10 -3.03 -1.72 28.20 68.19 -132.78 -98.29 -18.77 }
{1303 31422 95 117 97 71 83 119 97 74 84 63 88 113 95 117 97 71 83 119 97 74 84 63 88 113 7.65 1.18 -2.46 -0.24 -0.44 -1.97 28.15 67.84 -140.72 -95.32 -18.92 }
{1305 31460 95 117 97 71 83 119 97 74 84 63 88 113 95 117 97 119 83 119 97 74 84 97 88 113 -66.33 -22.36 40.38 0.23 1.39 -0.43 28.15 67.12 -144.90 -106.53 -17.46 }
{1307 31499 95 117 97 119 83 119 97 74 84 97 88 113 95 117 102 119 83 119 97 74 84 97 88 113 -49.64 -30.97 32.35 -0.98 -1.46 3.05 28.20 67.33 -154.77 -103.51 -16.01 }
{1309 31540 95 117 102 119 83 119 97 74 84 97 88 113 95 117 74 119 83 119 97 74 84 97 88 113 -85.74 -59.52 -11.45 -0.85 -2.47 2.22 28.25 67.30 -165.14 -102.09 -15.93 }
{1311 31580 95 117 74 119 83 119 97 74 84 97 88 113 95 117 74 119 83 119 97 74 84 97 88 113 -59.23 -42.94 -5.10 -0.04 -0.64 -3.10 28.15 66.94 -175.32 -106.52 -16.37 }
{1313 31619 95 117 74 119 83 119 97 74 84 97 88 113 105 117 74 119 83 119 97 74 84 97 88 113 -61.14 47.38 -8.69 -1.16 2.09 -3.36 28.25 67.33 -177.20 -115.55 -16.83 }
{1315 31657 105 117 74 119 83 119 97 74 84 97 88 113 105 117 74 119 83 119 97 74 84 97 88 113 -22.82 15.04 6.76 -1.12 0.01 -2.76 28.25 67.59 -179.03 -111.17 -16.68 }
{1317 31697 105 117 74 119 83 119 97 74 84 97 75 113 105 117 74 119 83 119 97 74 84 97 75 113 22.89 6.62 9.88 -0.86 2.68 -1.88 28.15 67.21 -171.29 -107.00 -15.98 }
{1319 31736 105 117 74 119 83 119 91 74 84 97 71 113 105 117 74 119 83 119 91 74 84 97 71 113 -7.03 1.58 5.89 0.23 1.35 -1.45 28.11 67.73 -172.17 -110.31 -15.75 }
{1321 31775 105 117 74 119 83 119 91 74 84 97 71 113 105 117 74 119 83 119 91 74 84 97 71 113 8.58 -10.90 -0.93 -0.68 1.69 -0.52 28.20 67.33 -172.19 -106.70 -15.89 }
{1323 31814 105 117 74 119 83 119 91 74 84 97 71 113 105 117 74 119 83 119 91 74 84 97 71 113 -7.14 -1.41 2.34 0.29 0.97 -1.69 28.06 68.38 -179.85 -109.76 -15.70 }
{1325 31853 105 117 74 119 83 119 91 74 84 97 71 113 105 117 74 119 83 119 91 74 84 97 71 113 4.57 -0.88 1.22 -0.24 1.42 -1.31 28.11 68.44 -172.72 -105.81 -15.62 }
{1327 31892 105 117 74 119 65 119 91 74 84 97 71 113 105 117 74 119 65 119 91 74 84 97 71 113 1.42 0.78 -0.06 -0.12 1.22 -1.21 28.11 68.04 -173.14 -102.05 -15.60 }
{1329 31931 105 117 74 119 65 119 91 74 84 97 71 113 105 117 74 119 65 119 91 74 84 97 71 113 -15.11 -1.99 2.95 -0.37 1.83 -1.14 28.20 68.57 179.07 -98.89 -15.46 }
{1331 31969 105 117 74 119 65 119 91 74 84 97 71 113 105 117 74 119 65 119 91 74 84 97 71 114 -4.19 3.27 4.21 -0.47 1.41 -1.16 28.20 67.61 -174.27 -95.39 -15.33 }
{1333 32010 105 117 74 115 65 119 91 74 84 97 71 114 105 117 74 115 65 119 91 74 84 88 71 114 1.62 -1.61 -0.73 -0.05 1.61 -1.36 28.01 68.08 -167.38 -92.05 -15.21 }
{1335 32049 105 117 74 115 65 119 91 74 84 88 71 114 105 117 74 115 65 119 91 74 84 88 71 114 2.49 2.07 1.08 0.22 0.98 -1.54 28.11 68.08 -168.00 -95.90 -15.17 }
{1337 32088 64 117 74 115 65 119 114 74 84 88 71 114 64 117 74 115 65 119 114 74 84 88 71 114 48.65 9.99 -1.21 -0.50 1.49 -1.04 28.20 68.62 -166.61 -91.92 -15.10 }
{1339 32128 64 68 74 79 65 119 114 74 88 118 71 114 64 68 74 79 65 119 114 74 88 118 71 114 -18.90 15.53 15.88 -0.07 4.58 -2.66 28.11 68.58 -160.74 -88.52 -14.58 }
{1341 32166 64 68 74 79 62 119 116 74 88 118 71 114 64 68 74 79 62 119 116 74 88 118 71 114 -97.81 3.52 -91.43 0.58 4.15 -4.08 28.20 67.84 -157.44 -99.06 -17.44 }
{1343 32204 64 68 74 79 62 119 116 74 88 118 71 114 64 68 74 116 62 119 116 74 88 118 71 114 -30.22 -23.60 -125.08 1.46 0.35 0.02 28.29 67.41 -166.57 -103.06 -21.83 }
{1345 32243 64 68 74 116 62 119 116 74 88 118 71 114 64 68 74 116 62 119 116 74 88 118 71 114 22.95 12.59 -55.01 -2.20 -1.47 -0.78 28.20 67.08 -173.40 -99.50 -24.71 }
{1347 32283 64 68 74 83 62 119 72 74 88 118 71 114 64 68 74 83 62 119 72 74 88 118 71 114 15.21 14.30 19.34 0.10 0.84 -2.27 28.11 66.72 -172.02 -103.20 -23.60 }
{1349 32322 101 68 74 81 84 119 72 74 88 118 71 114 101 68 74 81 84 119 72 74 88 118 71 114 -6.00 -30.93 -79.21 1.09 0.83 5.05 28.20 67.04 -172.98 -114.24 -26.34 }
{1351 32361 101 68 74 81 84 119 72 74 88 118 71 114 101 68 74 81 69 108 72 74 88 118 71 114 4.26 -61.81 -85.46 1.01 -0.50 -3.09 28.15 64.98 179.94 -118.88 -29.81 }
{1353 32401 101 68 74 81 69 108 72 74 88 118 71 114 101 68 74 81 69 108 72 74 88 118 71 114 1.82 12.94 52.70 -1.03 2.98 -0.13 28.15 65.56 -180.00 -115.02 -28.13 }
{1355 32439 101 68 74 81 69 108 72 74 88 118 71 114 69 68 74 111 69 108 72 74 88 78 71 114 -10.94 -23.51 48.58 -0.60 -0.25 -1.63 28.15 44.53 173.04 -111.19 -26.01 }
{1357 32477 69 68 74 111 69 108 72 74 88 78 71 114 69 68 74 111 69 108 72 74 88 78 71 114 -10.26 -1.83 12.43 -0.19 2.32 0.06 28.15 47.33 179.65 -107.45 -25.33 }
{1359 32516 69 68 74 111 93 88 72 74 88 78 71 114 69 68 74 111 93 88 90 74 97 78 71 114 7.67 70.02 43.66 -3.81 4.10 10.15 28.15 66.43 -179.70 -110.03 -23.82 }
{1361 32555 69 68 74 111 93 88 90 74 97 78 71 114 69 68 74 111 116 88 90 74 97 92 71 114 26.14 -4.70 14.43 -1.17 0.72 -0.27 28.15 46.77 -172.18 -105.36 -23.94 }
{1363 32592 69 68 74 111 116 88 90 74 97 92 71 114 69 68 74 111 116 88 90 74 97 92 71 114 -55.52 33.44 28.90 -1.28 1.38 0.71 28.15 66.94 -174.63 -99.73 -22.89 }
{1365 32631 69 68 74 111 116 88 90 74 71 92 71 114 69 68 74 111 116 88 90 74 71 92 71 114 -21.75 -4.15 -43.59 0.50 2.95 2.68 28.15 66.97 -169.68 -111.28 -24.36 }
{1367 32669 69 68 74 111 116 88 90 74 71 92 71 114 69 68 74 111 116 82 76 74 71 92 71 114 38.66 -57.89 7.48 -0.69 2.14 2.49 28.20 48.94 -163.03 -109.08 -24.29 }
{1369 32708 69 68 74 111 116 82 76 74 71 92 71 114 69 68 74 111 116 82 76 74 71 92 71 114 -35.45 110.68 -1.71 1.32 -6.11 -9.25 28.20 66.23 -160.45 -111.29 -25.41 }
{1371 32746 69 68 74 111 116 82 76 74 71 92 71 114 69 68 74 111 116 82 76 74 71 92 71 114 31.47 -37.63 -0.76 -0.42 2.01 1.15 28.20 47.55 -161.43 -116.15 -26.22 }
{1373 32784 69 68 74 111 116 82 76 74 71 92 71 114 69 68 74 111 116 82 76 74 71 92 71 114 -38.90 -10.50 4.12 0.36 1.27 -0.66 28.11 47.73 -163.22 -119.29 -25.42 }
{1375 32822 69 68 74 111 110 82 83 74 71 92 71 114 69 68 74 111 110 82 83 74 71 92 72 114 19.03 -12.53 2.29 -1.22 0.54 -1.17 28.15 66.68 -170.48 -115.10 -25.58 }
{1377 32862 69 68 74 111 110 82 83 74 71 92 72 114 69 68 74 111 110 82 83 74 71 92 72 114 -11.61 8.05 31.30 -1.36 1.95 -1.91 28.15 66.70 -163.92 -110.68 -24.82 }
{1379 32901 69 68 74 105 110 82 83 74 71 92 72 114 69 68 74 105 110 82 83 74 71 92 72 114 3.06 -6.28 -13.34 -0.88 0.27 -3.01 28.15 66.56 -171.82 -113.92 -25.47 }
{1381 32941 69 97 74 105 110 82 83 74 71 92 72 114 69 97 74 105 110 82 83 74 71 92 72 114 -7.46 3.91 -0.41 -0.48 1.51 -1.50 28.20 66.12 -165.28 -109.66 -25.29 }
{1383 32979 69 97 74 105 110 82 83 74 71 92 72 114 69 97 74 105 110 82 83 74 71 92 72 114 0.81 2.83 -5.77 -0.05 1.29 -1.92 28.20 65.96 -172.92 -105.85 -25.55 }
{1385 33018 69 97 74 105 110 82 83 74 71 92 72 114 69 97 74 105 110 82 83 74 71 95 72 114 4.39 -0.94 -3.98 -0.85 1.18 -1.57 28.20 66.01 -173.14 -102.06 -25.53 }
{1387 33057 69 97 74 105 110 82 83 74 71 95 72 114 69 95 74 105 110 72 83 74 71 95 72 114 1.29 -5.77 -3.27 -1.08 1.93 -1.44 28.20 66.56 -166.50 -98.68 -25.59 }
{1389 33096 69 95 74 105 110 72 83 74 71 95 72 114 69 95 74 105 110 72 83 74 71 95 72 114 -17.54 -9.12 -0.06 -0.98 2.36 -1.37 28.20 66.38 -160.73 -95.66 -25.58 }
{1391 33135 69 95 74 95 110 72 62 74 74 95 72 114 69 95 74 95 94 72 60 74 74 95 72 68 -15.40 -9.49 4.57 -0.30 -0.04 -1.79 28.25 66.16 -169.38 -92.76 -25.36 }
{1393 33175 69 95 74 95 94 72 60 74 74 95 72 68 69 95 74 95 94 72 60 74 74 95 72 68 -6.53 -10.65 -110.27 1.42 1.31 -0.15 28.11 65.71 -169.19 -96.20 -28.55 }
{1395 33213 69 95 74 95 94 72 60 74 74 95 72 68 69 95 74 95 94 72 60 74 74 95 72 68 4.46 -14.91 -49.71 -0.73 2.36 3.77 28.11 65.69 -162.78 -93.58 -30.46 }
{1397 33252 69 95 74 95 101 72 60 109 74 95 88 68 69 95 74 95 101 72 60 109 74 95 88 68 3.04 -7.17 -50.56 -1.55 1.16 -2.31 28.15 65.63 -170.76 -90.97 -32.82 }
