N T EM1 EM2 EM3 EM4 EM5 EM6 EM7 EM8 EM9 EM10 EM11 EM12 CM1 CM2 CM3 CM4 CM5 CM6 CM7 CM8 CM9 CM10 CM11 CM12 GyX GyY GyZ AcX AcY AcZ Tmp HCSR X Y Z
{2368 88739 84 92 93 86 96 95 87 83 96 87 80 94 84 92 93 86 96 95 87 83 96 87 80 94 31.79 53.41 -10.95 1.26 2.63 -2.67 28.86 19.71 -34.07 35.92 10.82 }
{2373 88898 83 80 87 96 94 80 91 85 88 92 90 95 83 80 87 96 94 80 91 85 88 92 90 95 -55.95 -32.68 21.80 -1.77 7.41 -6.07 28.77 19.66 -32.71 38.38 10.19 }
{2378 89059 80 98 95 86 98 95 83 90 91 99 91 93 80 98 95 86 98 95 83 90 91 99 91 93 41.59 9.56 -40.34 3.08 0.79 3.72 28.86 20.54 -44.29 34.66 8.04 }
{2383 89216 96 99 99 80 80 92 87 86 95 81 88 98 96 99 99 80 80 92 87 86 95 81 88 98 22.74 48.33 27.10 3.79 1.47 -3.47 28.77 19.77 -40.21 32.38 10.11 }
{2387 89363 86 97 94 97 97 85 98 96 92 92 86 99 86 97 94 97 97 85 98 96 92 92 86 99 10.74 -2.65 13.02 0.69 3.95 -0.79 28.81 20.62 -39.15 36.27 9.20 }
{2392 89531 97 95 87 83 88 91 93 88 85 87 88 93 97 95 87 83 88 91 93 88 85 87 88 93 63.70 -0.22 -3.69 2.59 1.28 1.05 28.81 20.92 -41.68 33.93 9.48 }
{2396 89674 96 96 84 80 92 80 86 97 86 87 89 85 85 86 83 83 82 99 92 99 86 96 96 86 -10.22 -15.20 -34.14 1.86 2.73 -4.58 28.77 20.42 -38.99 31.39 9.96 }
{2401 89846 97 86 83 94 97 86 82 91 95 98 95 92 97 86 83 94 97 86 82 91 95 98 95 92 -35.90 18.36 35.05 2.23 0.20 -3.52 28.91 19.97 -51.11 27.93 11.01 }
{2405 89996 96 81 95 84 99 92 88 94 93 81 91 88 96 81 95 84 99 92 88 94 93 81 91 88 -8.62 1.43 45.73 -2.13 5.36 -2.88 28.91 21.81 -50.16 39.20 12.42 }
{2409 90152 88 97 92 94 82 89 95 96 90 88 99 93 82 86 85 88 94 88 84 95 90 96 94 89 10.43 6.39 8.87 1.11 5.39 -1.09 28.72 21.05 -46.73 36.92 13.38 }
{2414 90319 88 90 93 80 86 89 85 84 83 88 80 94 88 90 93 80 86 89 85 84 83 88 80 94 16.13 -34.35 14.78 2.10 3.92 1.08 28.81 20.40 -42.32 32.93 11.05 }
{2419 90478 98 92 99 91 85 91 94 82 84 85 86 94 99 98 94 83 95 82 87 87 91 96 83 98 8.49 12.54 34.14 0.48 3.39 -0.34 28.77 20.56 -38.35 29.98 12.51 }
{2423 90626 82 98 88 94 98 91 97 91 88 96 95 87 82 98 88 94 98 91 97 91 88 96 95 87 7.48 0.86 0.81 1.63 2.97 -0.79 28.86 21.49 -34.58 28.23 13.33 }
{2428 90791 87 91 92 97 88 91 80 89 92 91 93 89 87 91 92 97 88 91 80 89 92 91 93 89 -21.16 -6.62 22.38 1.51 3.17 -2.95 28.91 20.36 -30.96 26.03 14.15 }
{2433 90949 87 85 81 80 86 86 89 98 84 85 90 83 87 85 81 80 86 86 89 98 84 85 90 83 11.96 0.04 30.46 2.38 1.68 -1.54 28.77 20.27 -31.78 21.52 13.75 }
{2438 91106 93 81 92 80 97 85 96 81 95 97 81 97 93 81 92 80 97 85 96 81 95 97 81 97 -121.32 -1.69 48.32 -2.01 4.72 -8.07 28.86 21.07 -31.26 33.60 15.56 }
{2443 91268 89 93 97 88 81 92 93 86 80 94 80 90 95 88 95 81 91 98 95 80 94 98 90 81 80.36 -39.03 4.92 0.99 1.29 6.27 28.86 21.38 -30.18 28.81 13.82 }
{2448 91424 92 95 88 90 95 88 83 87 81 88 88 81 92 95 88 90 95 88 83 87 81 88 88 81 -21.20 -65.15 -10.50 1.21 3.69 1.83 28.86 20.94 -34.50 38.69 12.77 }
{2453 91584 85 84 91 81 91 83 82 89 94 99 99 86 85 84 91 81 91 83 82 89 94 99 99 86 -14.82 4.14 -18.43 0.57 4.61 -2.55 28.77 21.38 -32.81 41.70 12.68 }
{2458 91744 85 95 85 86 88 97 89 99 86 83 96 95 85 95 85 86 88 97 89 99 86 83 96 95 68.07 41.78 29.45 1.55 3.65 -1.08 28.95 21.45 -30.62 37.76 11.89 }
{2463 91901 88 82 98 97 99 85 88 83 87 98 87 82 87 96 88 88 96 99 98 84 89 85 94 86 -39.25 -28.99 24.50 -0.55 1.81 -5.80 28.91 20.22 -28.26 47.86 13.54 }
{2468 92062 89 96 89 93 94 84 82 94 87 85 86 88 89 96 89 93 94 84 82 94 87 85 86 88 -2.76 -11.22 -18.93 2.04 1.00 -1.15 28.86 19.73 -25.70 43.58 14.40 }
{2472 92213 85 80 88 81 80 84 96 96 87 90 91 95 85 80 88 81 80 84 96 96 87 90 91 95 16.74 -0.24 7.54 -0.12 5.40 -0.85 28.91 19.51 -25.20 46.42 14.13 }
{2477 92383 96 92 91 83 94 81 89 84 88 90 80 92 96 92 91 83 94 81 89 84 88 90 80 92 10.97 -9.54 -13.08 2.57 -0.42 -2.23 28.86 21.65 -36.79 42.05 12.84 }
{2481 92531 99 93 86 87 89 98 87 88 91 89 81 90 99 93 86 87 89 98 87 88 91 89 81 90 16.86 8.65 -13.34 1.95 3.30 -0.08 28.86 21.07 -35.80 39.28 13.80 }
{2486 92699 87 84 98 84 97 89 81 97 83 92 91 86 87 84 98 84 97 89 81 97 83 92 91 86 -23.60 -27.31 -26.03 1.16 2.31 -2.54 28.86 20.15 -33.50 34.85 14.19 }
{2491 92861 95 85 91 83 86 95 95 99 91 94 86 93 95 85 91 83 86 95 95 99 91 94 86 93 48.32 37.50 24.03 0.28 5.43 0.99 28.91 20.60 -30.80 32.03 14.42 }
{2496 93018 88 88 82 99 97 92 88 83 98 85 83 93 88 88 82 99 97 92 88 83 98 85 83 93 -26.77 12.48 5.76 0.85 0.82 -3.72 28.81 19.97 -35.72 36.20 13.25 }
{2500 93166 93 88 96 92 97 90 91 83 92 99 88 87 93 88 96 92 97 90 91 83 92 99 88 87 21.27 -46.86 16.92 1.60 2.02 3.69 28.95 21.07 -41.08 33.10 14.81 }
{2505 93334 98 91 97 80 91 96 82 83 91 94 98 89 98 91 97 80 91 96 82 83 91 94 98 89 -23.78 -2.64 -52.72 3.05 2.29 -2.37 28.86 20.02 -34.33 32.10 17.67 }
{2509 93483 83 91 95 80 97 84 82 87 96 90 99 94 82 86 95 80 90 99 88 84 92 81 94 81 -15.80 17.75 7.34 3.24 2.98 -2.09 28.77 20.63 -32.79 29.76 18.22 }
{2514 93651 96 97 95 95 86 85 80 82 96 86 95 84 96 97 95 95 86 85 80 82 96 86 95 84 15.41 4.05 1.53 1.31 2.63 -1.88 28.91 20.35 -36.59 27.15 18.76 }
{2519 93808 99 95 97 97 89 90 81 90 82 87 83 93 99 95 97 97 89 90 81 90 82 87 83 93 43.84 -45.05 19.94 1.53 3.34 3.17 28.86 20.40 -33.44 31.07 20.37 }
{2524 93966 95 93 98 83 92 92 85 83 88 85 81 81 95 84 92 84 90 80 85 85 91 97 94 94 2.36 4.19 -45.54 4.71 3.24 -3.55 28.86 20.82 -29.81 28.83 20.44 }
{2528 94113 94 88 93 82 93 88 98 99 95 84 97 87 94 88 93 82 93 88 98 99 95 84 97 87 3.61 -1.87 -24.81 3.43 2.43 0.65 28.91 23.02 -29.35 27.50 22.91 }
{2532 94270 88 93 85 90 94 85 85 87 86 82 88 90 88 93 85 90 94 85 85 87 86 82 88 90 -13.52 -8.19 -27.56 1.80 4.05 -2.77 28.86 20.71 -28.48 26.06 23.87 }
{2537 94440 98 80 94 89 95 88 81 81 80 96 99 92 82 85 80 89 92 95 94 97 93 80 99 97 13.61 -31.14 19.80 -0.58 1.86 1.06 28.81 20.98 -26.64 22.83 23.27 }
{2542 94600 89 95 95 81 95 89 86 86 88 80 95 90 89 95 95 81 95 89 86 86 88 80 95 90 8.72 -6.12 -45.88 1.33 1.40 -5.94 28.81 19.08 -47.08 29.29 21.35 }
{2546 94747 87 95 89 97 88 82 86 88 94 99 85 93 87 95 89 97 88 82 86 88 94 99 85 93 -1.40 -4.68 17.05 0.94 3.71 -1.55 28.81 20.22 -44.49 26.49 21.57 }
{2551 94917 81 88 87 81 86 92 87 93 91 89 96 91 81 88 87 81 86 92 87 93 91 89 96 91 97.48 5.06 -33.14 4.63 -0.26 2.21 28.86 20.49 -50.36 25.48 21.98 }
{2556 95074 97 83 88 93 88 83 88 95 94 87 97 82 97 83 88 93 88 83 88 95 94 87 97 82 19.00 17.39 -6.40 1.01 2.16 -1.97 28.86 19.84 -44.57 30.93 22.86 }
{2560 95220 91 90 96 82 96 84 88 83 81 96 93 89 97 81 87 88 81 80 87 92 98 99 84 84 -10.48 -24.45 7.54 -0.05 5.00 -0.52 28.72 20.60 -45.10 33.84 23.61 }
{2565 95392 93 91 99 94 89 91 85 80 92 81 88 80 93 91 99 94 89 91 85 80 92 81 88 80 82.02 24.69 -19.79 1.28 -0.62 -2.90 28.95 21.74 -38.65 40.00 24.43 }
{2570 95552 80 98 96 83 83 96 85 89 92 80 98 99 80 98 96 83 83 96 85 89 92 80 98 99 25.15 10.13 -7.36 0.92 5.63 -2.80 28.81 20.73 -35.10 36.67 24.51 }
{2575 95710 93 86 86 91 87 92 83 90 90 88 99 99 80 97 87 85 98 91 94 90 89 88 86 80 9.58 -11.31 10.43 0.99 2.83 -2.60 28.81 19.77 -38.63 33.16 23.92 }
{2580 95869 82 96 94 98 87 85 92 81 99 92 84 81 82 96 94 98 87 85 92 81 99 92 84 81 -17.51 4.13 29.76 3.46 4.33 -4.94 28.86 19.30 -36.78 42.46 24.80 }
{2585 96026 96 99 92 92 91 81 87 91 93 93 80 86 96 99 92 92 91 81 87 91 93 93 80 86 -3.68 -28.42 -2.29 1.74 1.67 0.73 28.81 20.11 -35.02 37.41 23.82 }
{2590 96184 87 97 89 87 93 85 93 81 99 92 80 97 87 97 89 87 93 85 93 81 99 92 80 97 -5.20 34.22 29.33 0.82 5.58 -2.92 28.81 20.56 -37.59 46.72 22.46 }
{2595 96343 99 99 93 87 98 99 88 94 84 87 99 80 99 99 93 87 98 99 88 94 84 87 99 80 64.13 -8.73 -12.88 2.98 0.87 3.14 28.86 20.27 -44.78 43.86 21.09 }
{2599 96490 85 84 97 84 80 85 89 92 99 84 81 80 85 84 97 84 80 85 89 92 99 84 81 80 18.07 6.80 22.86 1.03 5.25 0.44 28.81 20.36 -49.67 40.79 23.50 }
{2604 96657 99 88 98 96 81 88 99 93 85 89 84 87 99 88 98 96 81 88 99 93 85 89 84 87 44.22 -21.46 109.05 -1.16 3.51 3.45 28.81 21.56 -43.99 55.78 25.79 }
{2609 96817 82 85 81 85 82 97 84 93 94 83 89 82 82 85 81 85 82 97 84 93 94 83 89 82 28.37 35.20 -68.11 4.47 -1.22 -3.28 28.81 20.60 -53.65 51.38 25.18 }
{2614 96976 92 95 88 89 84 83 88 96 82 88 94 86 92 95 88 89 84 83 88 96 82 88 94 86 29.18 -30.64 42.06 1.97 2.05 2.37 28.81 20.00 -49.38 52.47 27.12 }
{2619 97136 83 95 81 85 84 93 86 89 81 84 91 95 83 95 81 85 84 93 86 89 81 84 91 95 -16.44 -4.93 28.11 0.47 1.63 -1.58 28.86 20.40 -46.40 47.02 26.96 }
{2624 97294 85 91 89 92 88 84 82 96 99 82 92 88 85 91 89 92 88 84 82 96 99 82 92 88 -12.97 51.41 -33.48 2.33 2.15 -5.98 28.86 19.86 -40.78 44.14 26.57 }
{2629 97455 88 90 81 99 92 89 85 85 93 80 94 90 88 90 81 99 92 89 85 85 93 80 94 90 21.96 0.17 54.12 0.20 2.09 0.76 28.86 20.40 -38.25 39.30 27.88 }
{2633 97598 97 86 94 94 90 89 82 89 90 85 83 91 93 90 88 82 95 99 91 87 80 88 82 86 6.42 -1.06 -0.18 1.20 2.70 -1.41 28.77 21.11 -36.32 36.22 27.56 }
{2637 97756 84 85 81 95 82 86 95 94 88 99 88 90 80 81 81 96 97 96 99 80 95 94 86 92 -31.63 -19.80 -10.53 -0.83 3.18 -1.53 28.95 19.78 -35.78 40.60 28.27 }
{2642 97931 83 82 83 94 99 80 98 83 94 86 87 88 83 82 83 94 99 80 98 83 94 86 87 88 34.46 10.43 9.74 2.91 2.34 0.92 28.91 18.90 -29.20 44.03 29.30 }
{2647 98085 98 83 90 95 89 90 88 90 86 88 87 86 92 84 84 85 90 95 94 84 81 84 80 91 29.93 -9.60 -15.95 1.51 1.09 0.22 28.86 20.58 -32.33 40.34 30.43 }
{2652 98243 94 80 93 93 88 86 82 92 88 94 95 80 94 80 93 93 88 86 82 92 88 94 95 80 7.23 -11.51 -43.94 2.00 3.06 -4.71 28.91 19.33 -28.76 37.08 32.05 }
{2656 98393 93 94 97 83 84 92 98 80 81 97 80 93 93 94 97 83 84 92 98 80 81 97 80 93 1.41 3.67 3.99 1.47 3.55 1.04 28.86 20.11 -28.87 33.53 31.59 }
{2661 98556 89 98 93 84 83 86 98 96 99 98 82 81 89 98 93 84 83 86 98 96 99 98 82 81 8.19 42.08 -59.97 2.79 2.07 -2.99 28.91 20.40 -39.84 31.96 30.55 }
{2666 98715 88 99 83 83 83 88 91 83 97 88 89 96 88 99 83 83 83 88 91 83 97 88 89 96 21.84 23.62 23.65 -0.21 3.72 -1.12 28.81 21.36 -38.27 34.76 29.95 }
{2670 98864 83 96 88 82 97 91 98 81 92 91 98 80 83 96 88 82 97 91 98 81 92 91 98 80 -2.79 -7.87 5.94 0.57 4.24 -2.29 28.86 20.20 -35.96 32.24 30.81 }
{2675 99031 88 97 90 87 97 97 83 98 99 88 80 97 88 97 90 87 97 97 83 98 99 88 80 97 51.58 23.64 -4.95 2.73 1.89 -0.54 28.91 20.29 -38.91 30.11 29.69 }
{2680 99189 95 80 84 89 90 83 85 83 88 89 90 87 84 81 88 90 82 82 81 82 93 91 96 89 -79.97 -29.61 25.37 -0.76 1.94 -4.41 28.81 19.39 -38.18 39.86 30.65 }
{2685 99350 95 87 81 92 84 85 85 83 87 98 81 94 95 87 81 92 84 85 85 83 87 98 81 94 -13.71 -18.41 38.86 1.32 4.05 -1.81 28.95 20.73 -35.52 41.87 31.97 }
{2690 99510 81 94 95 89 84 95 95 96 98 93 99 81 81 94 95 89 84 95 95 96 98 93 99 81 45.50 76.05 -32.29 5.39 2.28 0.68 28.91 21.03 -32.37 39.20 31.86 }
{2695 99668 91 96 87 95 82 98 98 90 85 94 86 93 91 96 87 95 82 98 98 90 85 94 86 93 25.97 -38.76 60.29 0.75 4.10 1.28 28.81 20.56 -27.97 43.06 33.66 }
{2700 99826 91 85 89 91 89 81 90 93 87 85 80 81 91 85 89 91 89 81 90 93 87 85 80 81 -45.51 -24.79 -10.76 2.40 0.70 -4.54 28.77 20.11 -32.51 38.51 33.46 }
{2705 99988 81 99 94 86 97 99 80 90 94 95 91 84 80 84 98 91 81 97 89 81 81 86 87 92 -22.67 42.88 -50.61 2.39 3.36 0.41 28.77 20.44 -31.60 35.17 31.89 }
{2710 100148 94 87 80 81 97 99 86 91 81 92 97 96 94 87 80 81 97 99 86 91 81 92 97 96 -34.82 -12.10 -2.92 2.91 -0.25 -5.75 28.77 18.72 -63.55 31.94 36.12 }
{2715 100308 91 82 98 92 99 89 91 96 99 93 92 90 91 82 98 92 99 89 91 96 99 93 92 90 -29.13 16.13 17.31 0.95 3.38 -3.98 28.86 18.82 -60.98 28.00 36.11 }
{2720 100469 97 90 97 95 82 87 87 82 99 86 90 82 97 90 97 95 82 87 87 82 99 86 90 82 -11.49 1.64 15.60 0.96 0.57 -3.56 28.91 20.82 -56.66 24.72 34.90 }
{2725 100628 99 86 93 99 89 86 89 85 96 92 91 89 99 86 93 99 89 86 89 85 96 92 91 89 -8.32 -10.96 5.51 2.27 3.29 -2.73 28.91 20.16 -52.83 21.92 35.03 }
{2730 100788 85 84 87 96 90 96 80 87 85 90 97 95 85 84 87 96 90 96 80 87 85 90 97 95 48.46 -7.32 -15.34 3.39 2.98 4.09 28.91 22.14 -48.52 19.95 34.98 }
{2735 100946 96 80 97 99 92 91 90 81 84 97 92 98 96 80 97 99 92 91 90 81 84 97 92 98 -18.91 -2.22 54.14 1.34 3.79 -2.70 28.91 19.69 -43.85 25.29 37.01 }
{2740 101106 98 99 89 89 93 97 81 81 90 99 95 92 98 99 89 89 93 97 81 81 90 99 95 92 17.42 7.06 -48.78 4.44 0.16 0.36 28.86 19.48 -54.38 22.94 36.06 }
{2744 101253 83 97 80 99 81 84 98 89 82 83 91 97 89 99 85 91 82 88 94 82 88 85 86 82 4.39 3.49 8.96 -1.07 5.95 -0.35 28.81 19.95 -52.82 28.00 37.97 }
{2749 101422 97 86 85 93 90 99 91 82 90 81 82 81 97 86 85 93 90 99 91 82 90 81 82 81 28.02 8.59 -8.01 3.57 -0.32 1.79 28.91 20.09 -57.95 26.60 38.10 }
{2754 101579 95 90 96 96 80 92 94 82 85 86 88 98 95 90 96 96 80 92 94 82 85 86 88 98 -26.01 -8.76 23.27 0.10 6.29 -0.48 28.86 20.36 -54.22 23.55 40.88 }
{2759 101740 99 90 80 90 85 98 81 98 97 81 96 91 99 90 80 90 85 98 81 98 97 81 96 91 34.23 29.17 -33.10 4.39 -0.58 -1.96 28.91 20.42 -62.30 22.36 40.08 }
{2764 101901 99 85 88 85 84 87 96 80 80 86 90 91 97 80 89 87 87 89 81 96 97 98 96 93 -35.14 -25.49 19.18 -1.78 5.78 -2.42 28.86 21.07 -58.70 33.19 42.92 }
{2769 102064 95 98 83 98 90 84 89 95 97 87 87 93 95 98 83 98 90 84 89 95 97 87 87 93 -19.71 4.45 46.23 0.79 1.61 -3.32 28.81 21.16 -56.32 42.83 44.45 }
{2773 102213 98 92 92 90 82 81 99 96 80 80 82 88 98 92 92 90 82 81 99 96 80 80 82 88 22.10 15.64 11.60 1.20 2.67 1.36 28.86 22.82 -52.88 39.27 44.62 }
{2778 102381 80 98 86 95 95 96 88 82 84 91 98 84 93 99 93 96 84 83 92 97 87 92 85 96 -9.93 -11.55 -74.99 1.79 1.50 -1.26 28.91 20.35 -62.34 34.77 43.58 }
{2783 102542 85 90 80 92 89 87 91 84 97 81 89 81 88 88 92 90 94 88 88 99 82 87 98 87 34.51 38.22 -45.69 2.97 1.05 -4.30 28.81 20.42 -71.39 32.37 45.70 }
{2788 102702 87 91 82 97 80 93 97 85 86 97 88 90 87 91 82 97 80 93 97 85 86 97 88 90 49.61 28.20 19.95 -1.08 5.10 2.95 28.86 19.40 -68.27 34.29 44.17 }
{2792 102849 99 86 95 98 97 85 91 92 99 84 82 80 95 85 94 91 93 93 82 88 87 88 95 84 0.57 -2.85 -15.54 1.05 1.00 -2.38 28.86 19.97 -70.81 31.52 43.57 }
{2797 103020 82 92 88 82 93 81 82 89 93 87 94 92 94 96 86 94 99 99 93 80 82 96 96 93 -47.40 1.29 0.83 0.64 4.52 -3.51 28.95 20.62 -68.78 27.21 41.80 }
{2802 103179 94 83 83 98 96 81 90 96 98 96 97 83 94 83 83 98 96 81 90 96 98 96 97 83 -77.34 -2.73 -38.73 2.98 0.08 -3.54 28.91 20.31 -70.26 26.93 47.71 }
{2806 103328 96 96 85 90 88 84 97 88 81 82 98 88 96 96 85 90 88 84 97 88 81 82 98 88 -21.14 -6.33 16.60 2.19 5.90 0.80 28.86 24.04 -64.39 39.01 47.80 }
{2811 103498 80 90 98 84 94 82 92 88 80 84 91 92 80 90 98 84 94 82 92 88 80 84 91 92 -17.00 -18.85 -40.92 0.85 4.76 -1.81 28.91 21.83 -59.72 35.32 46.89 }
{2816 103661 95 90 99 81 97 80 87 82 94 97 85 83 95 90 99 81 97 80 87 82 94 97 85 83 38.26 19.79 -18.52 0.48 0.74 -2.87 28.86 20.02 -53.86 32.35 46.54 }
{2821 103821 95 88 98 97 94 97 95 84 85 87 87 83 95 88 98 97 94 97 95 84 85 87 87 83 14.97 16.66 43.66 -0.08 3.67 1.26 28.86 22.17 -57.51 28.53 47.27 }
{2826 103981 86 91 97 91 91 83 93 80 81 87 84 88 86 91 97 91 91 83 93 80 81 87 84 88 -13.89 -17.54 0.61 -0.32 5.44 -1.76 28.86 19.08 -52.86 32.87 47.02 }
{2831 104141 92 89 86 87 92 89 82 94 81 89 97 89 92 89 86 87 92 89 82 94 81 89 97 89 15.53 8.39 -19.59 2.34 0.27 0.43 28.95 19.91 -55.15 29.63 46.01 }
{2836 104301 97 84 90 97 86 81 82 85 99 80 88 84 89 87 86 95 93 81 86 86 89 91 97 91 20.25 48.20 48.37 1.48 4.77 -3.78 28.91 19.75 -63.91 28.12 48.65 }
{2841 104459 81 92 95 91 97 97 80 96 80 98 81 99 81 92 95 91 97 97 80 96 80 98 81 99 -0.12 -36.62 -13.85 1.71 3.52 2.71 28.95 22.19 -57.61 24.26 49.52 }
{2845 104606 93 94 97 85 89 82 85 88 86 80 85 88 93 99 86 84 93 89 95 97 94 99 81 84 28.42 22.89 9.97 1.64 -0.62 0.65 28.86 19.64 -65.65 24.00 50.11 }
{2850 104778 84 94 87 96 90 89 98 98 88 93 83 80 85 97 83 85 80 96 82 82 86 84 94 87 0.13 -1.38 -27.63 1.32 3.89 0.76 28.81 22.06 -59.09 23.39 52.73 }
{2855 104936 93 94 86 82 85 90 80 92 81 88 94 90 93 94 86 82 85 90 80 92 81 88 94 90 -52.76 -20.83 69.83 0.54 2.51 -2.27 28.91 19.06 -56.95 25.49 54.11 }
{2860 105096 90 81 92 85 90 90 96 91 83 84 86 97 90 81 92 85 90 90 96 91 83 84 86 97 -19.25 6.40 65.12 1.08 3.23 -4.49 28.86 19.37 -54.29 42.32 52.76 }
{2865 105255 92 85 94 99 96 86 97 81 94 96 89 84 92 85 94 99 96 86 97 81 94 96 89 84 -68.90 7.06 -2.00 -0.34 4.65 -7.13 28.91 22.26 -51.34 38.15 52.13 }
{2869 105405 93 92 99 91 99 81 91 96 83 92 81 89 93 92 99 91 99 81 91 96 83 92 81 89 -2.94 -36.09 5.34 1.99 3.04 2.84 28.86 22.01 -48.51 34.85 51.62 }
{2874 105574 91 80 83 89 83 95 95 84 88 97 99 90 91 80 83 89 83 95 95 84 88 97 99 90 41.38 36.54 1.08 0.09 5.15 -2.28 28.95 21.05 -43.70 39.39 51.63 }
{2879 105732 81 91 86 84 85 81 81 97 90 97 89 80 90 91 94 83 89 84 84 80 94 93 94 95 -21.05 -19.12 -79.79 1.94 1.48 -1.23 28.81 19.69 -47.27 35.47 49.54 }
{2883 105885 86 98 92 92 86 99 83 82 97 96 98 89 85 81 85 84 82 89 84 81 97 85 87 95 52.63 42.02 -34.38 2.29 2.37 1.54 28.86 32.93 -42.75 33.60 50.14 }
{2887 106043 99 87 99 91 89 95 85 80 82 92 87 90 81 88 99 80 95 82 91 93 80 89 98 85 8.72 -23.32 -5.39 -0.29 2.03 0.34 28.86 34.64 -45.88 38.11 51.02 }
{2892 106212 91 89 80 82 89 87 89 96 84 92 89 91 91 89 80 82 89 87 89 96 84 92 89 91 30.43 14.27 16.64 0.38 4.02 -0.64 28.81 19.11 -40.47 49.29 46.03 }
{2897 106371 83 99 83 88 88 98 96 80 93 96 98 92 83 88 90 97 91 87 99 97 99 86 88 97 -9.98 55.09 17.71 1.51 3.03 -5.77 28.77 20.49 -37.33 52.53 46.35 }
{2901 106520 94 83 84 95 95 86 91 97 84 84 98 88 94 83 84 95 95 86 91 97 84 84 98 88 7.32 -17.31 -6.64 1.74 1.97 -2.97 28.86 25.49 -34.11 49.09 45.47 }
{2906 106689 94 90 86 88 96 84 88 96 85 89 84 99 88 94 84 81 84 87 98 87 80 83 87 80 1.01 -8.65 9.76 1.23 4.42 -0.94 28.86 20.94 -34.15 43.83 45.24 }
{2911 106846 88 87 90 90 95 97 85 92 83 84 80 96 88 87 90 90 95 97 85 92 83 84 80 96 1.15 -4.99 -20.47 2.49 0.59 -1.10 28.91 20.09 -46.20 39.50 43.34 }
{2916 107006 92 80 88 97 93 98 82 80 92 98 90 81 92 80 88 97 93 98 82 80 92 98 90 81 3.26 2.72 -11.10 -0.34 2.62 -2.79 28.91 18.93 -41.13 37.01 45.79 }
{2921 107164 83 99 88 83 81 89 88 89 98 89 83 94 83 99 88 83 81 89 88 89 98 89 83 94 -29.46 -14.85 1.41 3.00 6.41 -0.49 28.86 19.75 -37.41 40.64 40.98 }
{2925 107318 85 83 88 98 93 86 98 98 93 89 94 92 85 83 88 98 93 86 98 98 93 89 94 92 15.91 3.53 -14.90 1.38 2.69 -0.54 28.91 40.07 -33.97 44.30 40.73 }
{2929 107473 95 87 94 81 88 91 97 89 88 94 83 93 95 87 94 81 88 91 97 89 88 94 83 93 14.39 5.20 12.02 1.37 2.05 -0.73 28.86 31.22 -31.22 40.65 41.13 }
{2934 107642 89 94 91 81 99 81 89 90 81 96 97 88 89 94 91 81 99 81 89 90 81 96 97 88 -30.03 -27.06 -19.62 1.98 0.13 -1.31 28.91 20.58 -30.96 42.96 39.46 }
{2939 107804 97 91 92 92 93 96 85 80 96 87 98 92 97 91 92 92 93 96 85 80 96 87 98 92 19.71 62.25 17.41 1.45 0.06 -2.35 28.86 21.36 -35.90 39.44 40.34 }
{2944 107963 83 86 95 81 84 80 97 95 97 91 82 89 83 86 95 81 84 80 97 95 97 91 82 89 -25.16 -24.45 -0.72 0.94 6.88 -4.13 28.95 19.98 -33.98 42.45 41.14 }
{2948 108116 89 91 88 89 89 89 92 97 83 84 92 90 89 91 88 89 89 89 92 97 83 84 92 90 21.38 -5.17 2.60 1.85 1.43 -1.51 28.86 42.75 -32.39 38.53 40.31 }
{2953 108282 83 97 81 81 92 82 97 93 88 97 82 92 83 97 81 81 92 82 97 93 88 97 82 92 -37.02 -22.54 10.76 0.14 4.14 -4.23 28.81 20.16 -30.87 48.54 41.21 }
{2957 108435 89 80 99 92 90 95 81 81 86 89 90 81 82 96 90 80 89 81 98 95 84 84 90 81 9.55 3.64 -33.74 2.92 1.62 -2.47 28.91 38.55 -34.75 45.65 41.28 }
{2961 108593 83 92 80 93 87 95 97 82 97 80 96 99 80 96 80 84 84 84 99 95 90 83 91 91 20.22 12.81 33.68 1.76 3.53 -2.13 28.72 39.79 -43.00 49.51 40.97 }
{2966 108762 91 81 90 90 93 83 86 85 99 90 84 81 80 82 96 90 85 99 88 94 89 97 95 88 -22.45 -11.25 -49.16 3.08 0.92 -1.58 28.91 38.77 -53.23 45.50 42.64 }
{2971 108923 88 85 84 81 87 99 89 80 99 90 96 98 88 85 84 81 87 99 89 80 99 90 96 98 13.13 41.38 15.10 1.49 2.78 -4.00 28.81 20.82 -51.20 40.43 42.76 }
{2975 109073 80 98 90 98 97 86 80 93 98 98 89 90 80 98 90 98 97 86 80 93 98 98 89 90 -2.97 2.14 1.71 0.98 3.41 -0.52 28.81 20.09 -46.79 43.61 42.89 }
{2979 109228 92 86 94 94 86 85 81 90 94 91 93 93 84 91 98 99 85 87 96 92 84 91 82 86 8.07 6.62 34.67 2.79 1.78 -0.41 28.86 21.43 -45.29 45.10 43.12 }
{2983 109385 86 80 86 91 93 91 82 80 99 89 99 92 90 88 94 80 83 85 87 85 89 90 86 97 -0.73 19.35 -34.70 4.40 2.40 -3.52 28.81 20.35 -48.62 42.18 42.67 }
{2988 109556 92 82 96 98 89 98 80 85 99 86 96 93 92 82 96 98 89 98 80 85 99 86 96 93 45.30 53.06 -48.06 3.59 2.56 -0.49 28.86 20.49 -57.13 40.29 41.32 }
